image_name,image_path,shape_h,shape_w,total_pixels,bleached_pixels,unbleached_pixels,overlap_pixels,combined_pixels_provided,combined_pixels_computed,bleached_pct,unbleached_pct,background_pct,mean_R_bleached,mean_G_bleached,mean_B_bleached,mean_R_unbleached,mean_G_unbleached,mean_B_unbleached
C2_Gr_PM_T2_30nov24_CGomez_corr.jpg,images\C2_Gr_PM_T2_30nov24_CGomez_corr.jpg,2437,3201,7800837,1083401,4468657,0,0,5552058,13.888266092471872,57.284327310005324,28.827406597522803,113.72995502127098,136.93860260420658,104.91443888274055,89.68605243141283,102.07666307796727,70.90604313555504
C2_Gr_PM_T3_30nov24_CGomez_corr.jpg,images\C2_Gr_PM_T3_30nov24_CGomez_corr.jpg,2405,3225,7756125,1117003,103965,0,0,1220968,14.401560057374011,1.340424503215201,84.25801543941078,119.73751547668179,126.59470296856857,97.92004497749782,84.23677199057376,105.13348723127976,87.05398932332997
C2_Gr_PP_T1_30nov24_HBenavides_corr.jpg,images\C2_Gr_PP_T1_30nov24_HBenavides_corr.jpg,2481,3345,8298945,0,3710865,0,0,3710865,0.0,44.71490050843812,55.28509949156188,,,,63.63504924054095,97.76856528060169,72.77830505825462
C2_Gr_PP_T2_30nov24_HBenavides_corr.jpg,images\C2_Gr_PP_T2_30nov24_HBenavides_corr.jpg,2481,3357,8328717,439334,1877849,0,0,2317183,5.27493010027835,22.54667795772146,72.17839194200019,74.91692880587435,121.08660153778219,93.71649587785147,42.427831524259936,86.11720857214824,64.52298454242062
C2_Gr_PP_T3_30nov24_HBenavides_corr.jpg,images\C2_Gr_PP_T3_30nov24_HBenavides_corr.jpg,2517,3369,8479773,3747207,828575,0,0,4575782,44.18994470724629,9.771193167552951,46.03886212520076,77.72155314611656,133.26844340331346,115.13306363913176,28.383122831367107,55.93956612255982,24.825695923724467
C2_Gr_PSa_T1_30nov24_CDaza_corr.jpg,images\C2_Gr_PSa_T1_30nov24_CDaza_corr.jpg,2557,3397,8686129,0,654105,0,0,654105,0.0,7.530454590301387,92.46954540969861,,,,115.9196092370491,112.67028840935323,84.25856857843924
C2_Gr_PSa_T2_30nov24_CDaza_corr.jpg,images\C2_Gr_PSa_T2_30nov24_CDaza_corr.jpg,2569,3385,8696065,856782,1827194,0,0,2683976,9.85252525136369,21.011733467953608,69.1357412806827,132.09178297396537,138.06715477215909,108.36877875585621,90.18750225755996,87.57292712213372,62.95527513772484
C2_Gr_PSa_T3_30nov24_CDaza_corr.jpg,images\C2_Gr_PSa_T3_30nov24_CDaza_corr.jpg,2613,3402,8889426,32452,95364,0,0,127816,0.3650629410717857,1.0727801772577892,98.56215688167042,121.77061506224578,127.75788857389375,101.33905460372242,127.56712176502664,119.22363785076129,66.76127259762593
C2_Gy_EM_T1_27nov24_CGomez_corr.jpg,images\C2_Gy_EM_T1_27nov24_CGomez_corr.jpg,2589,3361,8701629,2868971,2396860,0,0,5265831,32.97050471813956,27.544957386714604,39.48453789514584,84.66703602092876,133.92964724983278,131.60349721206663,38.48904107874469,60.164486870322,54.952408150663786
C2_Gy_EM_T2_27nov24_CGomez_corr.jpg,images\C2_Gy_EM_T2_27nov24_CGomez_corr.jpg,2529,3429,8671941,563437,2561340,0,0,3124777,6.497242082251251,29.535948180459254,63.966809737289495,102.89131881647815,145.3423115627834,156.6413671803591,88.59670680190838,105.08572622143097,101.515861228888
C2_Gy_EP_T1_27nov24_HBenavides_corr.jpg,images\C2_Gy_EP_T1_27nov24_HBenavides_corr.jpg,2585,3369,8708865,319942,3912440,0,0,4232382,3.673750827461443,44.924797892721955,51.4014512798166,133.7003238086903,186.60622237780598,192.15857874239705,60.013596119045914,87.19994479148562,91.10525988896954
C2_Gy_EP_T2_27nov24_HBenavides_corr.jpg,images\C2_Gy_EP_T2_27nov24_HBenavides_corr.jpg,2625,3389,8896125,2883769,3907776,0,0,6791545,32.416012589751155,43.92672090376428,23.657266506484564,33.19078296493235,119.69648643840752,143.81877882729165,15.91583601516566,59.948410041926664,66.40934485497634
C2_Gy_EP_T3_27nov24_HBenavides_corr.jpg,images\C2_Gy_EP_T3_27nov24_HBenavides_corr.jpg,2533,3317,8401961,40709,4565948,0,0,4606657,0.484517840537465,54.343837111360074,45.17164504810246,95.19629565943649,129.35252646834851,142.27880812596723,67.58922593949822,93.9903886334229,102.27092796501405
C2_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,images\C2_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,2525,3373,8516825,18106,437738,0,0,455844,0.2125909596592627,5.139685270039011,94.64772377030172,153.84071578482272,180.94062741632607,177.47177731138848,88.16259726137552,85.71523833891506,71.24642822875784
C2_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,images\C2_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,2581,3389,8747009,38173,1753623,0,0,1791796,0.4364120352454193,20.048258781944778,79.51532918280981,49.70670369109056,91.68894244623164,93.44929662326776,111.1091015571762,113.96872817019394,86.23416207474469
C2_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,images\C2_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,2573,3461,8905153,0,5722532,0,0,5722532,0.0,64.26090601699937,35.73909398300063,,,,86.93863031259589,76.15439179719746,31.076878731302855
C2_Gy_ESb_T1_27nov24_CGomez_corr.jpg,images\C2_Gy_ESb_T1_27nov24_CGomez_corr.jpg,2649,3410,9033090,264809,3202452,0,0,3467261,2.9315439124374936,35.4524531472619,61.6160029403006,195.66942211178622,198.86072603272547,178.17716542866745,109.44099802276506,99.16230750687286,92.22192651131071
C2_Gy_ESb_T2_27nov24_CGomez_corr.jpg,images\C2_Gy_ESb_T2_27nov24_CGomez_corr.jpg,2601,3409,8866809,802449,3562398,0,0,4364847,9.050031414909242,40.17677610964666,50.7731924754441,132.12775889807327,134.8310185444807,126.53977012869353,93.45038201795532,85.61765052641508,78.6850638249853
C2_Gy_ESb_T3_27nov24_CGomez_corr.jpg,images\C2_Gy_ESb_T3_27nov24_CGomez_corr.jpg,2569,3401,8737169,1931006,4552510,0,0,6483516,22.101048978221666,52.105092622106774,25.793858399671564,166.4564729472617,183.58895415135945,185.91399405284085,80.50731991802324,68.83218356467091,68.85284403548812
C2_Gy_PM_T1_27nov24_CGomez_corr.jpg,images\C2_Gy_PM_T1_27nov24_CGomez_corr.jpg,2505,3373,8449365,1316658,5686396,0,0,7003054,15.582922503643765,67.29968465085838,17.117392845497857,96.98912321954525,124.5763941737338,139.54943956593132,56.760969513906524,76.41649315313249,85.29296218553895
C2_Gy_PM_T2_27nov24_CGomez_corr.jpg,images\C2_Gy_PM_T2_27nov24_CGomez_corr.jpg,2553,3369,8601057,570227,2133050,0,0,2703277,6.629731671351556,24.799858901062976,68.57040942758547,149.3620347686097,158.42376106357642,133.28961097948712,87.27946320995757,83.89011134291273,79.27987482712548
C2_Gy_PM_T3_27nov24_CGomez_corr.jpg,images\C2_Gy_PM_T3_27nov24_CGomez_corr.jpg,2469,3325,8209425,0,2663007,0,0,2663007,0.0,32.438410729131455,67.56158927086854,,,,90.87111149163333,92.15742692377451,83.34192437346204
C2_Gy_PP_T1_27nov24_CDaza_corr.jpg,images\C2_Gy_PP_T1_27nov24_CDaza_corr.jpg,2469,3381,8347689,176899,2610007,0,0,2786906,2.119137404376229,31.26622230416107,66.6146402914627,91.67211798823057,163.6164138858897,185.98800445451926,42.729564709979705,77.40738358172986,85.69940617017502
C2_Gy_PP_T2_27nov24_CDaza_corr.jpg,images\C2_Gy_PP_T2_27nov24_CDaza_corr.jpg,2561,3345,8566545,0,570071,0,0,570071,0.0,6.6546198029660735,93.34538019703393,,,,39.43862255754108,86.47838777976779,102.89592524439938
C2_Gy_PP_T3_27nov24_CDaza_corr.jpg,images\C2_Gy_PP_T3_27nov24_CDaza_corr.jpg,2629,3393,8920197,250113,2349878,0,0,2599991,2.8038954745057763,26.343341968792842,70.85276255670138,56.8813376353888,135.16991519833036,154.6793729234386,47.66251864990438,93.97022015611023,100.29206580086286
C2_Gy_PSa_T1_27nov24_CDaza_corr.jpg,images\C2_Gy_PSa_T1_27nov24_CDaza_corr.jpg,2549,3437,8760913,21407,1020093,0,0,1041500,0.24434667939288976,11.643683711960158,88.11196960864696,114.83047601251927,132.18447236885132,110.34161722800953,82.57856391525087,73.76067966352088,47.51120142967357
